,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name
520,568,2020-09-10,0,empty,0,,,,,,,
521,569,2020-09-11,0,empty,0,,,,,,,
522,570,2020-09-12,0,empty,0,,,,,,,
523,265,2020-09-12,-1,delivery,0,838ca2d4697d54be7eb586b82917b6e4,6.0,Самоходный опрыскиватель John Deere M4040,John Deere,SPR,Опрыскиватели,SPR-M4040
524,571,2020-09-13,0,empty,0,,,,,,,
525,429,2020-09-13,-1,delivery,5,acd648ada55cd20ae51be50d9fc7ca9f,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290
526,572,2020-09-14,0,empty,0,,,,,,,
527,487,2020-09-15,-2,delivery,3,09674158f7d6cabc0034f975b4d3c200,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
528,573,2020-09-15,0,empty,0,,,,,,,
529,574,2020-09-16,6,order,6,9d874b87e9ce631c15c199d2035e7d7b,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp]
530,578,2020-09-16,0,empty,0,,,,,,,
531,450,2020-09-16,-1,delivery,0,b075e10c8f040fdd56398ccf0899b5f5,197.0,Трактор John Deere 8295RT [295hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8295RT [295hp]
532,491,2020-09-17,-3,delivery,0,36e9731fe9125bf5cc2a6994f2726589,176.0,Трактор John Deere 6140M [140hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6140M [140hp]
533,557,2020-09-17,-5,delivery,0,39b2e2128221f5b0567e7248e81fd5a3,167.0,Трактор John Deere 7930 [220hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7930 [220hp]
534,579,2020-09-17,0,empty,0,,,,,,,
535,513,2020-09-17,-5,delivery,0,7fd015020ab235b124e81a19361de262,124.0,Косилка-плющилка KUHN FC 3161 TC,KUHN,TL,Прицепное оборудование,TL-FC 3161 TC
536,580,2020-09-18,0,empty,0,,,,,,,
537,466,2020-09-18,-3,delivery,2,5ca2acc0d258c630d8b9da16d04ec49c,92.0,погрузчик JCB JCB 541-70,JCB,LDR,Погрузчики,LDR-JCB 541-70
538,581,2020-09-19,0,empty,0,,,,,,,
539,542,2020-09-20,-3,delivery,2,d9f15d5f4502389cdfa8ab98e2df747a,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
540,582,2020-09-20,0,empty,0,,,,,,,
541,583,2020-09-21,0,empty,0,,,,,,,
542,511,2020-09-22,-1,delivery,0,93d01fc97ceeda5ebabe26cd7d26ec73,32.0,Косилки-плющилки John Deere 956,John Deere,TL,Прицепное оборудование,TL-956
543,519,2020-09-22,-3,delivery,2,328e3d30686b84ccdaf714a661db5d14,133.0,Пресс-подборщик KUHN 	FB 2130,KUHN,TL,Прицепное оборудование,TL-	FB 2130
544,584,2020-09-22,0,empty,0,,,,,,,
545,485,2020-09-22,-4,delivery,0,6e7f2e3ec5386fcebbdc97ac07d431bf,10.0,Прицепные опрыскиватели John Deere M732,John Deere,SPR,Опрыскиватели,SPR-M732
546,354,2020-09-22,-1,delivery,1,d1efe8a4fbf0c27d0aca841f05880d77,100.0,Борона KUHN TDH 8210-25,KUHN,TL,Прицепное оборудование,TL-TDH 8210-25
547,586,2020-09-23,7,order,7,9e84b49b545bf4013faa299851788513,134.0,Пресс-подборщик KUHN 	FB 3130,KUHN,TL,Прицепное оборудование,TL-	FB 3130
548,585,2020-09-23,0,empty,0,,,,,,,
549,590,2020-09-24,0,empty,0,,,,,,,
550,591,2020-09-25,0,empty,0,,,,,,,
551,540,2020-09-25,-5,delivery,0,f133e6b7f274f22fc75367efd943b2db,227.0,Зерноуборочный комбайн John Deere T660 [339hp] (Combine walker; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-T660 [339hp]
552,531,2020-09-25,-5,delivery,1,f928f0a4f8ac14b8caf8f5049ccecde1,161.0,Трактор John Deere 9520R [520hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9520R [520hp]
553,454,2020-09-26,-1,delivery,0,2ce7321299fcb941a0cd7e4c17003b2c,9.0,Прицепные опрыскиватели John Deere M724,John Deere,SPR,Опрыскиватели,SPR-M724
554,592,2020-09-26,0,empty,0,,,,,,,
555,208,2020-09-27,-1,delivery,0,94ba74ff204a607799670efd0f9aa0b0,42.0,Фронтальные навесные погрузчики John Deere 562,John Deere,TL,Прицепное оборудование,TL-562
556,593,2020-09-27,0,empty,0,,,,,,,
557,594,2020-09-28,0,empty,0,,,,,,,
558,575,2020-09-29,-2,delivery,4,9d874b87e9ce631c15c199d2035e7d7b,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp]
559,595,2020-09-29,0,empty,0,,,,,,,
560,599,2020-09-30,6,order,6,219f91112478420a6340b48090cfd76d,155.0,Трактор John Deere 9410R [410hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9410R [410hp]
561,598,2020-09-30,0,empty,0,,,,,,,
562,596,2020-09-30,8,order,8,a454c75aff8ac55eb048d930ee0705c2,128.0,Косилка-плющилка KUHN FC 8830 D,KUHN,TL,Прицепное оборудование,TL-FC 8830 D
563,602,2020-10-01,0,empty,0,,,,,,,
564,298,2020-10-02,-2,delivery,1,7ac230c65b18668b4c6eee9e37014e7c,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
565,603,2020-10-02,0,empty,0,,,,,,,
566,415,2020-10-02,-1,delivery,0,b97c5f20d38d4b257755be78dbc496bc,55.0,Сеялки точного высева John Deere 1755,John Deere,TL,Прицепное оборудование,TL-1755
567,476,2020-10-02,-7,delivery,0,7e325abdae24b24bc47b01896947b48d,95.0,погрузчик JCB JCB 527-58 AGRI,JCB,LDR,Погрузчики,LDR-JCB 527-58 AGRI
568,604,2020-10-03,0,empty,0,,,,,,,
569,605,2020-10-04,0,empty,0,,,,,,,
570,472,2020-10-04,-1,delivery,0,e424827119905302121a1b96feecdb42,208.0,Трактор John Deere 9520RX [520hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9520RX [520hp]
571,606,2020-10-05,0,empty,0,,,,,,,
572,607,2020-10-06,0,empty,0,,,,,,,
573,616,2020-10-07,5,order,5,d0a01439ec4d5d469f9ecd535ed684b3,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28
574,608,2020-10-07,3,order,3,5d0cf6ff40758968a8524ee96bf0e57a,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600
575,621,2020-10-07,0,empty,0,,,,,,,
576,612,2020-10-07,4,order,4,d09597520bb47403c28eb2c42123bdb7,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp]
577,622,2020-10-08,0,empty,0,,,,,,,
578,623,2020-10-09,0,empty,0,,,,,,,
579,382,2020-10-09,-2,delivery,1,cd1dce499e5bfe1a6a646506ed9c614f,188.0,Трактор John Deere 8285R [285hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8285R [285hp]
580,426,2020-10-09,-1,delivery,0,719656e99068491aec6c0531b114c4e4,57.0,Сеялки точного высева John Deere 1775NT,John Deere,TL,Прицепное оборудование,TL-1775NT
581,624,2020-10-10,0,empty,0,,,,,,,
582,625,2020-10-11,0,empty,0,,,,,,,
583,516,2020-10-12,-1,delivery,1,b24a3b86a7d1517ce61c4b3811652414,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R
584,626,2020-10-12,0,empty,0,,,,,,,
585,600,2020-10-13,-5,delivery,1,219f91112478420a6340b48090cfd76d,155.0,Трактор John Deere 9410R [410hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9410R [410hp]
586,627,2020-10-13,0,empty,0,,,,,,,
587,633,2020-10-14,8,order,8,1bd0f29677aea1236682ae245c135528,70.0,Почвообрабатывающая техника John Deere 2720,John Deere,TL,Прицепное оборудование,TL-2720
588,638,2020-10-14,4,order,4,54c812da3aaadf0eb2b50ef9bce3d2b4,119.0,Опрыскиватель KUHN 	METRIS 3202-4102,KUHN,SPR,Опрыскиватели,SPR-	METRIS 3202-4102
589,628,2020-10-14,0,empty,0,,,,,,,
590,629,2020-10-14,10,order,10,744589c0376327a6bca772b92b255b9d,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
591,440,2020-10-15,-3,delivery,0,9d1c47a93cd6d866ae482d7035792831,156.0,Трактор John Deere 9420R [420hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9420R [420hp]
592,642,2020-10-15,0,empty,0,,,,,,,
593,488,2020-10-16,-2,delivery,1,09674158f7d6cabc0034f975b4d3c200,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
594,643,2020-10-16,0,empty,0,,,,,,,
595,545,2020-10-16,-6,delivery,2,d8a9a1578b223f61c29568047b75e240,221.0,Зерноуборочный комбайн John Deere S770 [378hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S770 [378hp]
596,644,2020-10-17,0,empty,0,,,,,,,
597,503,2020-10-17,-1,delivery,0,2aa12bdb4a89c539fc9d5f7b8e8f7515,68.0,Почвообрабатывающая техника John Deere 2430,John Deere,TL,Прицепное оборудование,TL-2430
598,430,2020-10-17,-1,delivery,4,acd648ada55cd20ae51be50d9fc7ca9f,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290
599,645,2020-10-18,0,empty,0,,,,,,,
600,609,2020-10-18,-1,delivery,2,5d0cf6ff40758968a8524ee96bf0e57a,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600
601,646,2020-10-19,0,empty,0,,,,,,,
602,647,2020-10-20,0,empty,0,,,,,,,
603,648,2020-10-21,5,order,5,ff5f7df0923ee903ac961f9be6b5e6aa,223.0,Зерноуборочный комбайн John Deere S790 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S790 [551hp]
604,653,2020-10-21,2,order,2,6d4d345992e3913aa25080e0fa68801e,196.0,Трактор John Deere 8430 [305hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8430 [305hp]
605,655,2020-10-21,0,empty,0,,,,,,,
606,656,2020-10-21,4,order,4,face37e8361bd3429da93070ddb82690,131.0,Косилка-плющилка KUHN FC 3561 TL,KUHN,TL,Прицепное оборудование,TL-FC 3561 TL
607,660,2020-10-22,0,empty,0,,,,,,,
608,661,2020-10-23,0,empty,0,,,,,,,
609,388,2020-10-24,-1,delivery,2,91e5c39196cd14bb4d4acc7da1e959dc,191.0,Трактор John Deere 8320R [320hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8320R [320hp]
610,662,2020-10-24,0,empty,0,,,,,,,
611,663,2020-10-25,0,empty,0,,,,,,,
612,587,2020-10-25,-5,delivery,2,9e84b49b545bf4013faa299851788513,134.0,Пресс-подборщик KUHN 	FB 3130,KUHN,TL,Прицепное оборудование,TL-	FB 3130
613,299,2020-10-26,-1,delivery,0,7ac230c65b18668b4c6eee9e37014e7c,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
614,664,2020-10-26,0,empty,0,,,,,,,
615,665,2020-10-27,0,empty,0,,,,,,,
616,666,2020-10-28,0,empty,0,,,,,,,
617,667,2020-10-28,2,order,2,d58b18a9f8178ad16204ecd1080748c0,39.0,Фронтальные навесные погрузчики John Deere 623R,John Deere,TL,Прицепное оборудование,TL-623R
618,630,2020-10-29,-5,delivery,5,744589c0376327a6bca772b92b255b9d,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
619,565,2020-10-29,-4,delivery,1,3ffd9693071c59e40f48162c27b6ff41,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp]
620,670,2020-10-29,0,empty,0,,,,,,,
621,543,2020-10-29,-2,delivery,0,d9f15d5f4502389cdfa8ab98e2df747a,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
622,671,2020-10-30,0,empty,0,,,,,,,
623,672,2020-10-31,0,empty,0,,,,,,,
624,673,2020-11-01,0,empty,0,,,,,,,
625,657,2020-11-01,-2,delivery,2,face37e8361bd3429da93070ddb82690,131.0,Косилка-плющилка KUHN FC 3561 TL,KUHN,TL,Прицепное оборудование,TL-FC 3561 TL
626,674,2020-11-02,0,empty,0,,,,,,,
627,601,2020-11-02,-1,delivery,0,219f91112478420a6340b48090cfd76d,155.0,Трактор John Deere 9410R [410hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9410R [410hp]
628,675,2020-11-03,0,empty,0,,,,,,,
629,683,2020-11-04,9,order,9,dbd7b633af0ac87c1ac1e4a4059e04d3,107.0,Культиватор KUHN 	DMR 4855-11,KUHN,TL,Прицепное оборудование,TL-	DMR 4855-11
630,689,2020-11-04,0,empty,0,,,,,,,
631,687,2020-11-04,4,order,4,494cab157378174c1527bd790f369fb4,209.0,Трактор John Deere 9530T [491hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9530T [491hp]
632,676,2020-11-04,3,order,3,45ac17e1e23cd4a05543e2502367ec12,148.0,Разбрасыватель KUHN 8150,KUHN,TL,Прицепное оборудование,TL-8150
633,678,2020-11-04,2,order,2,634dc486626c75410464d323aaf4053d,151.0,Разбрасыватель KUHN PSC 161,KUHN,TL,Прицепное оборудование,TL-PSC 161
634,680,2020-11-04,2,order,2,b84f0f8a4025048ca15de2278208ef59,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
635,467,2020-11-04,-2,delivery,0,5ca2acc0d258c630d8b9da16d04ec49c,92.0,погрузчик JCB JCB 541-70,JCB,LDR,Погрузчики,LDR-JCB 541-70
636,690,2020-11-05,0,empty,0,,,,,,,
637,634,2020-11-06,-3,delivery,5,1bd0f29677aea1236682ae245c135528,70.0,Почвообрабатывающая техника John Deere 2720,John Deere,TL,Прицепное оборудование,TL-2720
638,520,2020-11-06,-1,delivery,1,328e3d30686b84ccdaf714a661db5d14,133.0,Пресс-подборщик KUHN 	FB 2130,KUHN,TL,Прицепное оборудование,TL-	FB 2130
639,691,2020-11-06,0,empty,0,,,,,,,
640,692,2020-11-07,0,empty,0,,,,,,,
641,693,2020-11-08,0,empty,0,,,,,,,
642,694,2020-11-09,0,empty,0,,,,,,,
643,617,2020-11-09,-1,delivery,4,d0a01439ec4d5d469f9ecd535ed684b3,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28
644,355,2020-11-09,-1,delivery,0,d1efe8a4fbf0c27d0aca841f05880d77,100.0,Борона KUHN TDH 8210-25,KUHN,TL,Прицепное оборудование,TL-TDH 8210-25
645,695,2020-11-10,0,empty,0,,,,,,,
646,704,2020-11-11,8,order,8,a235a05274866b2b43f819550ae31799,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T
647,696,2020-11-11,1,order,1,ca6ffc393212d851b2464a8e8adbe9e1,17.0,Пресс-подборщик John Deere V451M,John Deere,TL,Прицепное оборудование,TL-V451M
648,698,2020-11-11,7,order,7,774706720ecb0175c54eefd6ac7d57bc,66.0,Почвообрабатывающая техника John Deere 913,John Deere,TL,Прицепное оборудование,TL-913
649,702,2020-11-11,3,order,3,0aa8feb7bc477b80e64434a990ddf75f,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
650,566,2020-11-11,-1,delivery,0,3ffd9693071c59e40f48162c27b6ff41,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp]
651,639,2020-11-11,-2,delivery,2,54c812da3aaadf0eb2b50ef9bce3d2b4,119.0,Опрыскиватель KUHN 	METRIS 3202-4102,KUHN,SPR,Опрыскиватели,SPR-	METRIS 3202-4102
652,707,2020-11-11,0,empty,0,,,,,,,
653,708,2020-11-12,0,empty,0,,,,,,,
654,709,2020-11-13,0,empty,0,,,,,,,
655,710,2020-11-14,0,empty,0,,,,,,,
656,383,2020-11-15,-1,delivery,0,cd1dce499e5bfe1a6a646506ed9c614f,188.0,Трактор John Deere 8285R [285hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8285R [285hp]
657,711,2020-11-15,0,empty,0,,,,,,,
658,389,2020-11-15,-2,delivery,0,91e5c39196cd14bb4d4acc7da1e959dc,191.0,Трактор John Deere 8320R [320hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8320R [320hp]
659,712,2020-11-16,0,empty,0,,,,,,,
660,431,2020-11-16,-1,delivery,3,acd648ada55cd20ae51be50d9fc7ca9f,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290
661,631,2020-11-16,-2,delivery,3,744589c0376327a6bca772b92b255b9d,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
662,597,2020-11-16,-8,delivery,0,a454c75aff8ac55eb048d930ee0705c2,128.0,Косилка-плющилка KUHN FC 8830 D,KUHN,TL,Прицепное оборудование,TL-FC 8830 D
663,679,2020-11-17,-2,delivery,0,634dc486626c75410464d323aaf4053d,151.0,Разбрасыватель KUHN PSC 161,KUHN,TL,Прицепное оборудование,TL-PSC 161
664,713,2020-11-17,0,empty,0,,,,,,,
665,714,2020-11-18,4,order,4,1c11d3c7a40e79b849d2bb1db3d2f2b6,41.0,Фронтальные навесные погрузчики John Deere 663R,John Deere,TL,Прицепное оборудование,TL-663R
666,717,2020-11-18,10,order,10,2e90fccfd1392ad45fbc4f909a8dfd10,73.0,Почвообрабатывающая техника John Deere 2230LL,John Deere,TL,Прицепное оборудование,TL-2230LL
667,722,2020-11-18,0,empty,0,,,,,,,
668,649,2020-11-18,-1,delivery,4,ff5f7df0923ee903ac961f9be6b5e6aa,223.0,Зерноуборочный комбайн John Deere S790 [551hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S790 [551hp]
669,723,2020-11-19,0,empty,0,,,,,,,
670,724,2020-11-20,0,empty,0,,,,,,,
671,668,2020-11-20,-1,delivery,1,d58b18a9f8178ad16204ecd1080748c0,39.0,Фронтальные навесные погрузчики John Deere 623R,John Deere,TL,Прицепное оборудование,TL-623R
672,725,2020-11-21,0,empty,0,,,,,,,
673,532,2020-11-22,-1,delivery,0,f928f0a4f8ac14b8caf8f5049ccecde1,161.0,Трактор John Deere 9520R [520hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9520R [520hp]
674,640,2020-11-22,-1,delivery,1,54c812da3aaadf0eb2b50ef9bce3d2b4,119.0,Опрыскиватель KUHN 	METRIS 3202-4102,KUHN,SPR,Опрыскиватели,SPR-	METRIS 3202-4102
675,610,2020-11-22,-1,delivery,1,5d0cf6ff40758968a8524ee96bf0e57a,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600
676,726,2020-11-22,0,empty,0,,,,,,,
677,727,2020-11-23,0,empty,0,,,,,,,
678,728,2020-11-24,0,empty,0,,,,,,,
679,654,2020-11-24,-2,delivery,0,6d4d345992e3913aa25080e0fa68801e,196.0,Трактор John Deere 8430 [305hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8430 [305hp]
680,729,2020-11-25,6,order,6,ae0e5e6d4ec364c354139fd76b4dc270,90.0,Трактор JCB Fastrac 8330,JCB,TR,Тракторы,TR-Fastrac 8330
681,733,2020-11-25,0,empty,0,,,,,,,
682,734,2020-11-25,10,order,10,627bb7b61e9e1bfe44837e809f51eaeb,67.0,Почвообрабатывающая техника John Deere 915,John Deere,TL,Прицепное оборудование,TL-915
683,741,2020-11-25,5,order,5,d63524bde790d7e77bfe05b3b8064aae,197.0,Трактор John Deere 8295RT [295hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8295RT [295hp]
684,739,2020-11-25,4,order,4,624a63066bf86fc1f112cfc13c21ab83,218.0,Зерноуборочный комбайн John Deere S680 [507hp] (Combine rotary; Class IX),John Deere,HARV,Зерноуборочные комбайны,HARV-S680 [507hp]
685,744,2020-11-26,0,empty,0,,,,,,,
686,745,2020-11-27,0,empty,0,,,,,,,
687,489,2020-11-27,-1,delivery,0,09674158f7d6cabc0034f975b4d3c200,44.0,Пневматическая сеялка John Deere 730LL,John Deere,TL,Прицепное оборудование,TL-730LL
688,576,2020-11-28,-2,delivery,2,9d874b87e9ce631c15c199d2035e7d7b,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp]
689,746,2020-11-28,0,empty,0,,,,,,,
690,517,2020-11-29,-1,delivery,0,b24a3b86a7d1517ce61c4b3811652414,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R
691,747,2020-11-29,0,empty,0,,,,,,,
692,748,2020-11-30,0,empty,0,,,,,,,
693,658,2020-12-01,-1,delivery,1,face37e8361bd3429da93070ddb82690,131.0,Косилка-плющилка KUHN FC 3561 TL,KUHN,TL,Прицепное оборудование,TL-FC 3561 TL
694,749,2020-12-01,0,empty,0,,,,,,,
695,697,2020-12-02,-1,delivery,0,ca6ffc393212d851b2464a8e8adbe9e1,17.0,Пресс-подборщик John Deere V451M,John Deere,TL,Прицепное оборудование,TL-V451M
696,750,2020-12-02,0,empty,0,,,,,,,
697,751,2020-12-02,9,order,9,d3f3f44be7b12b1b2211e8adeab74067,66.0,Почвообрабатывающая техника John Deere 913,John Deere,TL,Прицепное оборудование,TL-913
698,546,2020-12-03,-1,delivery,1,d8a9a1578b223f61c29568047b75e240,221.0,Зерноуборочный комбайн John Deere S770 [378hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S770 [378hp]
699,618,2020-12-03,-1,delivery,3,d0a01439ec4d5d469f9ecd535ed684b3,101.0,Борона KUHN TDH 8210-28,KUHN,TL,Прицепное оборудование,TL-TDH 8210-28
700,754,2020-12-03,0,empty,0,,,,,,,
701,613,2020-12-04,-2,delivery,2,d09597520bb47403c28eb2c42123bdb7,222.0,Зерноуборочный комбайн John Deere S780 [480hp] (Combine rotary; Class VIII),John Deere,HARV,Зерноуборочные комбайны,HARV-S780 [480hp]
702,669,2020-12-04,-1,delivery,0,d58b18a9f8178ad16204ecd1080748c0,39.0,Фронтальные навесные погрузчики John Deere 623R,John Deere,TL,Прицепное оборудование,TL-623R
703,755,2020-12-04,0,empty,0,,,,,,,
704,681,2020-12-04,-1,delivery,1,b84f0f8a4025048ca15de2278208ef59,15.0,Пресс-подборщик John Deere 560M,John Deere,TL,Прицепное оборудование,TL-560M
705,756,2020-12-05,0,empty,0,,,,,,,
706,757,2020-12-06,0,empty,0,,,,,,,
707,758,2020-12-07,0,empty,0,,,,,,,
708,759,2020-12-08,0,empty,0,,,,,,,
709,761,2020-12-09,1,order,1,8fb053af90c537cffc8fbf7c00a601bd,31.0,Косилки-плющилки John Deere 835,John Deere,TL,Прицепное оборудование,TL-835
710,763,2020-12-09,2,order,2,c8adf6daf2a335f43bfb04486a670d62,217.0,Зерноуборочный комбайн John Deere S670 [373hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S670 [373hp]
711,588,2020-12-09,-1,delivery,1,9e84b49b545bf4013faa299851788513,134.0,Пресс-подборщик KUHN 	FB 3130,KUHN,TL,Прицепное оборудование,TL-	FB 3130
712,760,2020-12-09,0,empty,0,,,,,,,
713,765,2020-12-10,0,empty,0,,,,,,,
714,677,2020-12-11,-3,delivery,0,45ac17e1e23cd4a05543e2502367ec12,148.0,Разбрасыватель KUHN 8150,KUHN,TL,Прицепное оборудование,TL-8150
715,705,2020-12-11,-6,delivery,2,a235a05274866b2b43f819550ae31799,88.0,ГУСЕНИЧНЫЙ МИНИ-ПОГРУЗЧИК JCB 300T,JCB,TR,Тракторы,TR-300T
716,703,2020-12-11,-3,delivery,0,0aa8feb7bc477b80e64434a990ddf75f,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
717,766,2020-12-11,0,empty,0,,,,,,,
718,767,2020-12-12,0,empty,0,,,,,,,
719,768,2020-12-13,0,empty,0,,,,,,,
720,769,2020-12-14,0,empty,0,,,,,,,
721,688,2020-12-14,-4,delivery,0,494cab157378174c1527bd790f369fb4,209.0,Трактор John Deere 9530T [491hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9530T [491hp]
722,611,2020-12-14,-1,delivery,0,5d0cf6ff40758968a8524ee96bf0e57a,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600
723,770,2020-12-15,0,empty,0,,,,,,,
724,777,2020-12-16,6,order,6,fc4257d3769f928633fb6ac227534859,205.0,Трактор John Deere 9470RT [470hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9470RT [470hp]
725,774,2020-12-16,0,empty,0,,,,,,,
726,771,2020-12-16,10,order,10,937158c9a1c344b117da01ef7ac19e1b,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
727,775,2020-12-16,1,order,1,f3166b48841bd03a0dce0d3fda443966,9.0,Прицепные опрыскиватели John Deere M724,John Deere,SPR,Опрыскиватели,SPR-M724
728,780,2020-12-17,0,empty,0,,,,,,,
729,781,2020-12-18,0,empty,0,,,,,,,
730,521,2020-12-18,-1,delivery,0,328e3d30686b84ccdaf714a661db5d14,133.0,Пресс-подборщик KUHN 	FB 2130,KUHN,TL,Прицепное оборудование,TL-	FB 2130
731,782,2020-12-19,0,empty,0,,,,,,,
732,752,2020-12-19,-8,delivery,1,d3f3f44be7b12b1b2211e8adeab74067,66.0,Почвообрабатывающая техника John Deere 913,John Deere,TL,Прицепное оборудование,TL-913
733,783,2020-12-20,0,empty,0,,,,,,,
734,742,2020-12-21,-2,delivery,3,d63524bde790d7e77bfe05b3b8064aae,197.0,Трактор John Deere 8295RT [295hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8295RT [295hp]
735,784,2020-12-21,0,empty,0,,,,,,,
736,735,2020-12-21,-3,delivery,7,627bb7b61e9e1bfe44837e809f51eaeb,67.0,Почвообрабатывающая техника John Deere 915,John Deere,TL,Прицепное оборудование,TL-915
737,785,2020-12-22,0,empty,0,,,,,,,
738,635,2020-12-22,-2,delivery,3,1bd0f29677aea1236682ae245c135528,70.0,Почвообрабатывающая техника John Deere 2720,John Deere,TL,Прицепное оборудование,TL-2720
739,786,2020-12-23,0,empty,0,,,,,,,
740,787,2020-12-23,2,order,2,91df5a5594c09a915e99f292e2efe0ca,147.0,Разбрасыватель KUHN 8141,KUHN,TL,Прицепное оборудование,TL-8141
